https://harassmap.org/en/reports/15d2836eb0	(30.817460 30.993190)	Stalking or Following	تتبع بعربية على سرعة اقل من ٣٥
https://harassmap.org/en/reports/0fbbe54db1	(30.042540 31.205970)	Facial Expressions|Ogling|Catcalls|Stalking or Following	واحد مشي وراية بالعربية و فضل يكشر عليا و فضل ماشي لحد ما طلعت الموبايل و صورته.
https://harassmap.org/en/reports/75cfaa701c	(30.939870 30.817580)	Touching|Mob Sexual Harassment|Sexual Assault|Offered assistance to harassed person proactively|Responded positively to harassed person's request for help|Served as witness against harasser when filing police report|Expressed sympathy with the harassed person	I was buying groceries in basyoun city but since I do not live in egypt I do not know the places so I asked a tuktuk driver to take me to a supermarket. On the way he picked his guy friends despite telling him that I am not okay with people coming in since I took this tuktuk alone but he instead made fun of my broken arabic accent and made fun of me speaking french on the phone. I realised that they have been going around the place for so long and came to a weird stop, I felt uncomfortable and begged them to let me leave and not harm me and in return I will give them all a good amount of cash. He and his friends then started touching me and telling me to stop playing hard to get. I kept fighting back and crying they then told me do not worry we will not have sex with you we are just having fun. One of them was smoking weed as well, I screamed so loud until finally 2 guys passing by heard. They threw me out of the tuktuk and quickly drove off. These 2 men then helped me go to the police station where I was treated like crap and made it sound like its my fault. I am traumatised and I am seeing a doctor now for this incident.
https://harassmap.org/en/reports/1a507ef55a	(30.725200 31.262550)	Stalking or Following|Phone Calls|Threat	None
https://harassmap.org/en/reports/086cb75b55	(30.044420 31.235710)	Online|Sexual Invites	None
https://harassmap.org/en/reports/f65ca6b724	(30.172030 31.359880)	Touching	None
https://harassmap.org/en/reports/0004831fe4	(30.172030 31.359880)	Touching|Threat	أحتاج للمساعد جدا. أنا طالبة في السنة الثالثة كلية تربية- نزلت في صيدلية هذه الفترة للعمل عشان أساعد نفسي وماما على المصاريف) صاحب الصيدلية تحرش بية إمبارح. أمي وإخواتي طلبوا مني أحكي الي حصل. وأنا مش عايزة أفتكر الي حصل. المهم الراجل ده طلب مني إني أدخل طلبية أدوية في غرفة صغيرة مخصصة لاعطاء الحقن. ولحقني وكتفني بإيده جامد أوي من الخلف، ولمس صدري وفضل يحسس علية، أنا صغيرة بالنسبة لجسمه .وحاولت مقاومته، لكن هو كان ماسكني جامد. حاولت أصرخ ، هددني لو فتحت بقي هيفضحني. ويقول علية كلام وحش. وأنا بحاول أفلت منه ومش عارفة. كان جنبي رف عليه أدوية خدت إزازة دواء وضربته بها في أورته، إيده فلتت شوية من علية فطلعت جري وهربت منه./newlineطلعت جري على البيت وأنا برتعش من الخوف وجسمي تلج وبعيط كل ماافتكر انه لمس جسدي وكتفني وكان ممكن يعمل إيه تاني فية!!/newlineإلحقوني. أنا واخواتي خائفين ننزل من البيت،/newlineأنا بعيط كتير أوي وخايفة جدا./newlineوالله أنا مش وحشة.  ليه عمل معايا كده./newline/newline/newline(سلسبيل)
https://harassmap.org/en/reports/3ab9bb6590	(49.282730 -123.120740)	Online|Told harasser to stop|Expressed sympathy with the harassed person	None
https://harassmap.org/en/reports/a1b4c5b6ad	(30.063440 31.323600)	Rape|Offered assistance to harassed person proactively	None
https://harassmap.org/en/reports/9d0d9aa345	(30.145000 31.150060)	Comments|Touching	تعليقات جنسية مسيئة واعتداءات باللمس
https://harassmap.org/en/reports/98fcf23456	(30.067910 31.475900)	Rape	None
https://harassmap.org/en/reports/5ffb6b0d01	(26.820550 30.802500)	Ogling|Comments|Indecent Exposure|Phone Calls|Online|Sexual Invites|Sexual Photos	None
https://harassmap.org/en/reports/136ba4e3f6	(25.285450 51.531040)	Facial Expressions	None
https://harassmap.org/en/reports/6160bb26b1	(30.044420 31.235710)	Facial Expressions|Catcalls	None
https://harassmap.org/en/reports/ac0b171c25	(18.246470 42.511720)	Catcalls|Comments|Indecent Exposure|Stalking or Following|Phone Calls|Online|Sexual Invites|Sexual Photos|Unwanted Attention|Sexual Assault|Offered assistance to harassed person proactively|Responded positively to harassed person's request for help|Other	None
https://harassmap.org/en/reports/f1f9b72995	(16.889360 42.570570)	Phone Calls|Online|Other	None
https://harassmap.org/en/reports/5d25913610	(29.959610 31.270160)	Comments	None
https://harassmap.org/en/reports/21197f86a9	(21.496830 39.234670)	Touching|Sexual Invites	None
https://harassmap.org/en/reports/68f96e5d3e	(31.233680 29.960460)	Touching|Expressed sympathy with the harassed person	None
https://harassmap.org/en/reports/770b5f172e	(30.062920 31.285530)	Comments|Sexual Invites	تحرش لفظي من واحد كبير فالسن , فوق الاربعين او الخمس و اربعين ، اسمر ، بشنب ، شعر ابيض ، رفيع ، لابس جاكيت رمادي و بنطلون قماش اسود ، بياكل يوسفي ، عدي من جنبي و ابدى رغبته في ممارسة الجنس
https://harassmap.org/en/reports/6d0c8def9f	(26.054550 32.242200)	Touching	None
https://harassmap.org/en/reports/a2d4bf026d	(24.746580 46.659500)	Comments|Stalking or Following|Unwanted Attention|Told harasser to stop	انا كنت واقفه استنى ابويا بعدين واحد بيمر من جمبي ويقول 'وش ذا الزين' بعدين راح فا بصيت عليه بقرف رجع تاني وقرب من عندي بيقول 'ليه معصبه' فا قلت 'مالك يا حبيبي' ومتعصبه بصوت عالي لقيت بابا وصل وطلع من السياره بيصيح على الرجال الرجال بكل قله ادب بيصيح على ابوي يعني كمان غلطان وقله ادب وبيصيح انا ما اعرف اسمو ولا شي بس انا السنتر اللي اخد فيه دروس هو كان بيسلم على رجال يشتغل هناك وانا الحين خايفه الرجال يدايقني تاني لأني بروح الدرس في صباح لحالي باوبر فا لوسمحت مساعده لأني بكرا خايفه اروح الدرس وشكرا
https://harassmap.org/en/reports/a92518b5c6	(33.877740 35.537270)	Touching|Expressed sympathy with the harassed person	None
https://harassmap.org/en/reports/ff428352f1	(32.776660 -96.796990)	Phone Calls|Sexual Invites|Unwanted Attention	Same person has called me from different phone numbers. Masturbating & and asking me to join him her has called several times at 1 am & Early morning hours. He is taunting & trying to intimidate me. I am concerned he may have my address.
https://harassmap.org/en/reports/3dff74d8a0	(30.009380 31.155880)	Phone Calls	قليل الأدب و غير محترم و معكسات و الفاظ غير محترمه
https://harassmap.org/en/reports/e841540a38	(26.382730 50.097630)	Ogling|Comments|Touching	كنت جالس بالمدرسة في صفي وجاء طالب وتحرش فيني ويلقي النكات ويتلفض علي ويلمس اماكن مش كويسة
https://harassmap.org/en/reports/07a0ab8c0a	(29.979600 31.316020)	Touching	An employee felt up on a shopper against her will. When she raised the issue to management they were not helpful.
https://harassmap.org/en/reports/3156819cc1	(29.848500 31.334030)	Sexual Invites|Sexual Assault	tuch my ass
https://harassmap.org/en/reports/9ec1514714	(27.195910 33.846110)	Touching|Online|Sexual Assault	None
https://harassmap.org/en/reports/57a7fbe670	(29.964260 31.107680)	Stalking or Following|Touching|Threat|Sexual Assault	أنا أ.أ.ع./newline طالبة عندى ١٨ سنة/newlineرقمى القومى XXXXXX/newline/newlineكنت بمتحن فى مدرسة عند إنهاء الإمتحان سرت مشيا إلى بيتى الساعة 12 كنت مع زميلة لى ودعتها و أكملت السير فى الشارع المجاور لسور البوابة (حدائق الأهرام) إذا ب بترسيكل يأتى نحوى من الأمام و يمسك بصدرى لمدة ٤ ثوانى و كنت أعتقد أنه قد غير مساره بسبب المطبات التى فى الشارع لا لأن يقترب منى و يتحرش بى أنا لم أجد أمن لا على البوابة و لا فى أى مكان على الرغم أننى كنت فى الصباح ..../newline/newlineسرت لوحدى و كأن شئ لم يحدث و لم أجد مساعدة /newline/newlineولد لا يتجاوز الستة عشر قصير جدا وجهه برتقالى لا أسمر اللون و حواجبه  سميكة و عينان مكحلة متوسطة  لا ضيقة ولا واسعة و شعره قصير مسبوغ بنى فاتح  يرتدى سترة كحلى  /newlineموترسيكل أزرق  /newline/newline/newline/newlineهذا التريسيكل الحقير بدون نمرة كيف البوابة أن تدخل مجرمين بدون لوح على السيارة
https://harassmap.org/en/reports/121166d532	(29.965980 30.920220)	Online	تحرش لفظي صريح على برنامج الواتس واذيه نفسيه
https://harassmap.org/en/reports/03adea90ab	(29.004070 31.152540)	Online	None
https://harassmap.org/en/reports/a40fdce077	(30.662270 30.566390)	Ogling|Touching|Unwanted Attention	None
https://harassmap.org/en/reports/df578c63c5	(26.988880 33.895780)	Indecent Exposure|Sexual Invites	انا في طريقي للبيت سمعت حد بيتكلم جمبي لقيتو راجل كبير اول مرة اشوفو واقف جمب شجرة و قال تعالي. /newlineكان رد فعلي اني صوتت و زعقت و جريت وراه لحد اما ركب الموتكل و مشي
https://harassmap.org/en/reports/ce9e927717	(30.044420 31.235710)	Threat	None
https://harassmap.org/en/reports/79dc380f86	(30.064080 31.248820)	Facial Expressions|Catcalls|Comments|Touching|Unwanted Attention|Threat	I went to the trainstations to buy train ticket for Luxor. In the room where you buy those tickets, a group of men surrounded me and tried to touch me everywhere. I had to run away.
https://harassmap.org/en/reports/a517915776	(30.061580 31.212230)	Touching|Sexual Assault	a coworker spanked me
https://harassmap.org/en/reports/23edb0853b	(30.017500 31.434080)	Catcalls|Stalking or Following|Sexual Invites	the guy saw me waiting for a friend so he stopped his car and kept telling me to come in and wouldnt stop until i got up and started videotaping him then he ran off quickly
https://harassmap.org/en/reports/2f09671637	(24.440510 39.573220)	Phone Calls|Online|Sexual Invites|Sexual Photos|Other	None
https://harassmap.org/en/reports/0cd848ac27	(29.973450 31.276740)	Facial Expressions|Ogling|Catcalls|Comments|Indecent Exposure|Touching|Sexual Invites|Unwanted Attention|Threat|Mob Sexual Harassment|Sexual Assault|Mob Sexual Assault/Rape	None
https://harassmap.org/en/reports/ecbcf8bba4	(30.044420 31.235710)	Facial Expressions	None
https://harassmap.org/en/reports/dda04a3b65	(30.052590 31.242310)	Touching	Asshole grabbed my tit
https://harassmap.org/en/reports/6e7d42ed2e	(30.051120 31.212550)	Touching|Threat|Sexual Assault	None
https://harassmap.org/en/reports/fe64b214d3	(10.097410 -84.383120)	Comments	None
https://harassmap.org/en/reports/60ddbac27d	(30.044420 31.235710)	Mob Sexual Assault/Rape	None
https://harassmap.org/en/reports/7b3bdce9ab	(29.960160 31.256910)	Facial Expressions|Ogling|Catcalls|Comments|Stalking or Following|Online|Sexual Invites|Sexual Photos|Other	None
https://harassmap.org/en/reports/ee7d92b162	(29.957550 31.270260)	Comments|Stalking or Following|Touching|Sexual Photos|Unwanted Attention	A young man of approx age 17, asked for the time.  I gave him the time promptly and walked off, he followed me and asked to be my friend I walked off ignoring him, sensing that this is odd.  He continued to follow me, grab my arm and show me his phone that showed some porn playing.  Specifically, a women touching herself./newline/newlineThe guy was wearing a blue long sleeve top carrying a rucksack.  When I began to shout at him, he ran as fast as he could in the opposite direction.
https://harassmap.org/en/reports/ba1af4d712	(30.028950 31.408610)	Catcalls|Comments|Stalking or Following|Unwanted Attention	None
https://harassmap.org/en/reports/3a9c7ece95	(24.750160 46.613480)	Facial Expressions	None
https://harassmap.org/en/reports/9781acfed0	(26.794540 33.020180)	Touching|Sexual Invites|Sexual Assault|Offered assistance to harassed person proactively|Told harasser to stop	None
https://harassmap.org/en/reports/d155daf4f1	(30.297670 31.296970)	Facial Expressions|Comments|Stalking or Following|Unwanted Attention	شوية عيال فضلو متتبعني.. ويقولو عليا "ياوسخة".. طبعًا بما اني بتعرض للحجات دي كتير هنا، ولما برده، بيتمادو ومش باخد حقي برده.. ف بقى رد الفعل العادي اني بتجاهل وأحاول احافظ على ماتبقى من صحتي العقلية، بما أن ماعنديش القدرة اني انقل لمكان تاني، ولو مكان تاني وبنفس المستوى، أعتقد ان هنلاقي نفس التصرفات والأفعال دي.
https://harassmap.org/en/reports/01e26b60d0	(30.310300 31.316740)	Ogling|Comments	حد من توكتوك.. قالي "ياواد يابت"
https://harassmap.org/en/reports/f52ec340ee	(30.309190 31.316170)	Facial Expressions|Ogling|Comments|Unwanted Attention	None
https://harassmap.org/en/reports/92472850b0	(30.301380 31.324980)	Comments|Unwanted Attention	اتنين راكبين على موتوسيكل، وانا معدية الطريق ارمي الزبالة ف الصندورق، قالو "ياواد يابت"
https://harassmap.org/en/reports/5b9f583860	(30.052790 31.356000)	Ogling|Comments|Stalking or Following|Phone Calls|Online|Sexual Invites|Sexual Photos|Unwanted Attention|Threat	None
https://harassmap.org/en/reports/fde1eac9d8	(30.095600 31.634930)	Facial Expressions|Ogling|Catcalls|Comments|Unwanted Attention	None
https://harassmap.org/en/reports/30f8e6deff	(30.044420 31.235710)	Threat|Offered assistance to harassed person proactively	None
https://harassmap.org/en/reports/8f078c25af	(30.309700 31.314750)	Facial Expressions|Catcalls|Comments|Sexual Invites|Unwanted Attention	هو انا كنت رايحة وقتها مع واحدة صاحبتي لخطوبة كانت مقامة في "الماسة"، ومشينا من طريق الشرقاوية ده بمحازاة الترعة.. تقريبًا مفيش دقيقة عدت واحنا ماشيين، الا ونلاقي حد بيشاور او بيقول حاجة، وفئات واعمار مختلفة، يعني مثلا منهم توكتوك، عربية النص نقل دي، حتى العربيات الملاكي.. ومثلًا حد بطأ كده، وبيسأل لو "فاضي" ف اشارة طبعًا لتقديم خدمة جنسية مقابل اي حاجة هو يعرضها، او كلام ذو طابع جنسي، او حتى حجات من نوع "ياواد يابت" او تعليقات "عنصرية" على شعري الكيرلي../newline/newlineومعملناش اي حاجة وقتها، لان تركيزنا ع اننا نحافظ ع مودنا كده لحد مانخلص الخطوبة، ده غير ان الشارع ده تقريبًا منعدم من التواجد الأمني، ده غير ان مفيهوش حركة ناس اوي.. ف الغالب لو كنا ردينا، كنا هنجلب لنفسنا troubles اكتر منها ناخد حقنا.
https://harassmap.org/en/reports/8d96060fa4	(30.309700 31.314750)	Facial Expressions|Ogling|Comments|Stalking or Following|Threat|Other	كان طفل صغير سن ابتدائي راكب عجلة، وفضل يقرب بعجلته، بصيناله وسكتنا، طالما ماشي مش بيعمل حاجة. لقانا سكتنا تمادى، وفضل متتبعنا ويلف ورانا بعجلته فترة، وبعدها ابتدا يرمي كلام، اغلبه مفهمنهوش، بس اللي لقطناه منه، كان سباب، وبيحمل طابع جنسي، وبيقولنا "هعمل معاكو الغلط".. انا فضلت محافظة على هدوئي، كان ممكن اخد اي رد فعل عنيف تجاهه، بس عملت حساب انه طفل، فصاحبتي، ردت عليه بهدوء وبتحاول تكلمه يعني ع اللي هو بيعمله، تمادى اكتر، وكرر نفس الالفاظ اللي بيقولوها ف الشارع، ف مسكته بعنف كده من ياقة التيشرت بتاعه.. مشي بسرعة بالعجلة بتاعته، ورجع هو وواحد صاحبه، ومعاهم طوب احمر كبير بيحدفوه علينا، ويقولولنا "امشي يابنت الوسخة من هنا"، ولو كنا مشينا عادي وتجاهلنا، كان ممكن جدًا الطوب الأحمر ده يجي ف دماغنا، فهي قالتلي نقف، وابتدت تتحرك ف اتجاهه، ف جم ناس كانو بيصطادو سمك، وكانو بيحاولو "يهدو" الدنيا شوية.. والولد فضل يقول هما اللي ضربوني، وبعدها مشينا
https://harassmap.org/en/reports/1eb751423a	(16.794220 42.991550)	Indecent Exposure|Sexual Invites|Threat|Sexual Assault|Rape	من بعد صلاة العصر خرجت كي اذهب الى /newlineالبوفيه مسكني وقال لي تخلني ولا افضحك قدام اصحبك واذهب المدرسه امام زملائك وادعس عليك وقول لهنا انك منيوك /newline/newlineوهو من قرية الجعدية
https://harassmap.org/en/reports/667b655fcc	(29.203170 25.519550)	Touching	I was walking down a busy street (specifically behind abdus restaurant) getting back from a mobile store; I was trying to fix my phone. As i was walking back to my hotel two men were holding hands when one of them extended his free hand to touch me in the pelvic/inner thigh area as they walked by. I wanted to turn back and beat his ass but i just froze in fear. I also got groped the same week though that was in Alexandria.
https://harassmap.org/en/reports/200a9fcc39	(48.870330 2.306210)	Comments|Touching|Offered assistance to harassed person proactively|Told harasser to stop	None
https://harassmap.org/en/reports/42cc9c72b7	(31.228140 29.957880)	Ogling|Catcalls|Comments	None
https://harassmap.org/en/reports/c72238a06a	(26.820550 30.802500)	Indecent Exposure|Touching|Online|Sexual Photos|Mob Sexual Harassment|Sexual Assault	None
https://harassmap.org/en/reports/9aa695ca68	(29.929710 30.917400)	Touching|Other	None
https://harassmap.org/en/reports/f5631876b9	(29.993170 31.130940)	Sexual Invites|Threat|Sexual Assault	None
https://harassmap.org/en/reports/962ea05a2f	(25.696560 32.644730)	Stalking or Following|Touching	None
https://harassmap.org/en/reports/bada921642	(30.066030 31.228810)	Comments|Stalking or Following|Touching|Unwanted Attention	None
https://harassmap.org/en/reports/2a471b0caa	(30.007410 31.491320)	Facial Expressions|Ogling|Comments|Stalking or Following|Unwanted Attention|Threat|Mob Sexual Harassment	I witnessed 4 incidents /newline- 7 stars mall 5th settlement/newline- point 90 mall opposite AUC/newline- Baraka mall and waterway /newline/newlineSteering seems to be normal but what I witnessed uniformed in these incidents it looks like it is an organized groups using the same terminology of abusive words and phrases, plus following women and girls inside malls and on streets. /newlineThe men are aged 16 - 45/newlineSome use selling techniques of blocking roads ( example close to Narges Buildings) or sitting on the sidewalks. /newlinePolice seems to be totally absent or when they appear, (only on 90th street) they act arrogantly or if like the victims committed crime.
https://harassmap.org/en/reports/fc74ec1559	(30.078070 31.197380)	Comments|Stalking or Following|Unwanted Attention|Threat	None
https://harassmap.org/en/reports/9c6f21ea17	(30.078070 31.197380)	Comments|Stalking or Following|Threat|Told harasser to stop|Expressed sympathy with the harassed person	None
https://harassmap.org/en/reports/b55d7379d2	(30.059280 31.228050)	Facial Expressions|Stalking or Following|Touching|Unwanted Attention	None
https://harassmap.org/en/reports/b4c22242f5	(29.967690 31.314170)	Comments|Mob Sexual Assault/Rape	None
https://harassmap.org/en/reports/d8c720125b	(30.081600 31.195040)	Facial Expressions|Ogling|Touching|Threat	اتعرضت للتحرش الجنسى من شيخ معالج بالقران و بطريقه مخيفه و غريبه كانت اول مره اذهب للعلاج و من بعدها تركته و لم اعد /newlineو ايضا اتوقع انه متحرش محترف لان لديه مكان لتحفيظ الفتيات الصغيره و يقوم بالتحرش بيهم كثيرا فى امبابه و بالاخص منطقه العمارة.
https://harassmap.org/en/reports/4146b54233	(30.044420 31.235710)	Comments|Told harasser to stop	I saw two women harrassing a man, and I told them to stop immediately.
https://harassmap.org/en/reports/c472d6b8ae	(30.585700 31.889470)	Online|Unwanted Attention	تحرش لفظي عبر الانترنت بألفاظ خارجة
https://harassmap.org/en/reports/7359937ec5	(31.332620 30.319620)	Comments|Touching|Mob Sexual Harassment|Mob Sexual Assault/Rape	تم التحرش بي جسديا من قبل ثلاثة أشخاص كانوا جالسين ورائي فى مواصلة قادمة م الاسكندرية لإدكو ع الطريق الدولى
https://harassmap.org/en/reports/ba49602bdd	(54.574230 -1.234960)	Sexual Invites	None
https://harassmap.org/en/reports/5a31819d38	(29.977300 31.132500)	Touching	None
https://harassmap.org/en/reports/fd3cf64d30	(24.542570 39.674930)	Facial Expressions|Ogling|Comments|Touching|Threat	تحرش جسدي  ولفظي لمس مناطق حساسه كان تحت تاثير الحشيش الحدث متكرر
https://harassmap.org/en/reports/ac9976f549	(41.169080 -81.815900)	Comments	None
https://harassmap.org/en/reports/23447d5d64	(30.065840 31.338060)	Touching	None
https://harassmap.org/en/reports/1c50206ad6	(30.044390 31.243100)	Catcalls|Indecent Exposure|Stalking or Following|Sexual Invites	كل يوم في طريقي الى المترو محطة الملك الصالح من حوالي اسبوعين الساعة ٨ و نص بسمع صوت بسبسة جامد و اول مرة بصيت من غير قصد لقيت شاب عريان تماما و بيعمل حاجات قذرة و من ساعتها كل يوم بيستناني اعدي و اسمع نفس الصوت جي هوا عرف شكلي و مش بيعمل كده بعشوائية انا خايفة منه جدا و ده طريق   شغلي للاسف .
https://harassmap.org/en/reports/11926a2943	(24.710080 46.677140)	Online	تلفظ بكلام لايليق نوع انت سادي
https://harassmap.org/en/reports/21cefe0ad6	(25.699500 32.639050)	Ogling|Stalking or Following	None
https://harassmap.org/en/reports/7fd4c4be95	(30.043260 31.231580)	Facial Expressions|Unwanted Attention	None
https://harassmap.org/en/reports/f3195c4322	(30.044420 31.235710)	Phone Calls|Online|Sexual Invites|Sexual Photos|Threat	None
https://harassmap.org/en/reports/dc4b3e5c74	(29.960160 31.256910)	Comments|Touching|Unwanted Attention|Sexual Assault	On road 250, there are a number of 'shops' selling plants.  As such I had to walk on the road as the sidewalk is covered with plants.  A car slowed down and grabbed my left breast and then sped off.
https://harassmap.org/en/reports/4361626177	(29.988090 30.977390)	Facial Expressions|Ogling|Catcalls|Comments|Stalking or Following|Threat	I dont leave my house often cause i have no friends and tbh its just so draining and horrible out there. Im a transgender girl so naturally literally every time, i kid you not, every time i go out i get called a "khawal" or "he/she, wad ya bint" and "ento wad walla bett" but when my hair is straightened or wet i pass feminine; que the sexual harassment. I remember one time within literally a few seconds of leaving my doorstep and walking towards the supermarket, 2 men on a motorcycle were debating amongst themselves "what i was" and that they bet if they assaulted me they'd find out "low niknaha ha na3raf" before giving me disgustingly mocking looks and speeding off. Another time in the exact same spot 2 police officers in their parked jeep were making disgusting comments on the way i walked and face expressions. There are so many that i simply forget them, but some of those brief moments stick with and scare/enrage me. Im 16 and i know they do this to literally everyone who's a woman/femme presenting. Its so horrible and the law, in mubarak, morsi and our current Sisi regime actively go to great lengths not just to do nothing, but punish us and harass us themselves, while simultaneously blaming us. I just found out about this organization and im so glad for the work you do, reporting and covering such incidents. Thank you!
https://harassmap.org/en/reports/ca0b4a7bfa	(30.088120 31.647250)	Facial Expressions|Ogling|Catcalls|Comments|Stalking or Following	This place is a spot for catcalls and comments the workers there mostly target underage girls especially if they’re alone. Even though this place is thought to be a safe place in egypt that is definitely not the case even the security guards there harass girls
https://harassmap.org/en/reports/dedeecbb00	(30.061460 31.248930)	Touching	That never happened to me and happened 2 times. I was going to buy food. While I was walking on the street, I feel like someone pointed a finger, with the tip touching my butt cheeks./newlineI looked and I saw an old man. I was mad, and I looked mad at him. He said sorry, and we continually walked. I wasn't alone, I had 2 other women with me./newline/newlineA little after that, while I was waiting on the line, a boy put his finger in the middle of my butt. I looked back deeply in his eyes and showed him all the offensive that he did -  portrait in my expression./newline/newlineThis is new to me. Some man are very polite, and don't even touch me to recieve cash. Some man are just waiting to take advantage of me./newline/newlineI know this is offensive, disrespectful and even HARAM, a sin. I'm not asking, Im not provocative, and I dont want this. /newline/newlineNow, I know if something like this happens, I will expose him, and say HARAM.
https://harassmap.org/en/reports/e530c3d98d	(30.044420 31.235710)	Ogling	None
